train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25
UZ 022:99,UZ 022,99.0,Kharkiv,2026-02-27 10:17:00,,,,,,,,,,,,,,,,,,,,,
UZ 023:0,UZ 023,0.0,Kyiv Pasazhyrskyi,,2026-02-27 22:40:00,,,,,,,,,,,,,,,,,,,,
UZ 023:1,UZ 023,1.0,Rivne,2026-02-27 03:45:00,2026-02-27 03:50:00,,,,,,,,,,,,,,,,,,,,
UZ 023:2,UZ 023,2.0,Kovel,2026-02-27 05:35:00,,,,,,,,,,,,,,,,,,,,,
UZ 023:99,UZ 023,99.0,Chelm,2026-02-27 11:05:00,,,,,,,,,,,,,,,,,,,,,
UZ 024:0,UZ 024,0.0,Chelm,,2026-02-27 16:42:00,,,,,,,,,,,,,,,,,,,,
UZ 024:1,UZ 024,1.0,Kovel,,2026-02-27 22:31:00,,,,,,,,,,,,,,,,,,,,
UZ 024:2,UZ 024,2.0,Rivne,,2026-02-27 00:16:00,,,,,,,,,,,,,,,,,,,,
UZ 024:99,UZ 024,99.0,Kyiv Pasazhyrskyi,2026-02-27 05:39:00,,,,,,,,,,,,,,,,,,,,,
UZ 029 K:0,UZ 029 K,0.0,Kyiv Pasazhyrskyi,,2026-02-27 19:19:00,,,,,,,,,,,,,,,,,,,,
UZ 029 K:1,UZ 029 K,1.0,Lviv,,2026-02-27 02:26:00,,,,,,,,,,,,,,,,,,,,
UZ 029 K:2,UZ 029 K,2.0,Mukacheve,2026-02-27 06:14:00,,,,,,,,,,,,,,,,,,,,,
UZ 029 K:99,UZ 029 K,99.0,Uzhhorod,2026-02-27 07:33:00,,,,,,,,,,,,,,,,,,,,,
UZ 029 L:0,UZ 029 L,0.0,Uzhhorod,,2026-02-27 18:55:00,,,,,,,,,,,,,,,,,,,,
UZ 029 L:1,UZ 029 L,1.0,Mukacheve,,2026-02-27 20:18:00,,,,,,,,,,,,,,,,,,,,
UZ 029 L:2,UZ 029 L,2.0,Lviv,,2026-02-27 00:02:00,,,,,,,,,,,,,,,,,,,,
UZ 029 L:99,UZ 029 L,99.0,Kyiv Pasazhyrskyi,2026-02-27 07:09:00,,,,,,,,,,,,,,,,,,,,,
UZ 032 D:0,UZ 032 D,0.0,Przemyśl Gł.,,2026-02-27 18:07:00,,,,,,,,,,,,,,,,,,,,
UZ 032 D:1,UZ 032 D,1.0,Lviv,,2026-02-27 20:08:00,,,,,,,,,,,,,,,,,,,,
UZ 032 D:2,UZ 032 D,2.0,Oleksandriia,2026-02-27 09:22:00,,,,,,,,,,,,,,,,,,,,,
UZ 032 D:3,UZ 032 D,3.0,Dnipro Holovny,2026-02-27 12:01:00,,,,,,,,,,,,,,,,,,,,,
UZ 032 D:99,UZ 032 D,99.0,Zaporizhzhia 1,2026-02-27 14:37:00,,,,,,,,,,,,,,,,,,,,,
UZ 032 P:0,UZ 032 P,0.0,Zaporizhzhia 1,,2026-02-27 20:47:00,,,,,,,,,,,,,,,,,,,,
UZ 032 P:1,UZ 032 P,1.0,Dnipro Holovny,,2026-02-27 22:50:00,,,,,,,,,,,,,,,,,,,,
UZ 032 P:2,UZ 032 P,2.0,Oleksandriia,,2026-02-27 01:56:00,,,,,,,,,,,,,,,,,,,,
UZ 032 P:3,UZ 032 P,3.0,Lviv,2026-02-27 12:46:00,,,,,,,,,,,,,,,,,,,,,
UZ 032 P:99,UZ 032 P,99.0,Przemyśl Gł.,2026-02-27 15:21:00,,,,,,,,,,,,,,,,,,,,,
UZ 036 L:0,UZ 036 L,0.0,Przemyśl Gł.,,2026-02-27 20:28:00,,,,,,,,,,,,,,,,,,,,
UZ 036 L:1,UZ 036 L,1.0,Lviv,,2026-02-27 01:22:00,,,,,,,,,,,,,,,,,,,,
UZ 036 L:2,UZ 036 L,2.0,Ternopil,2026-02-27 03:24:00,2026-02-27 03:29:00,,,,,,,,,,,,,,,,,,,,
UZ 036 L:3,UZ 036 L,3.0,Khmelnytskyi,2026-02-27 05:28:00,,,,,,,,,,,,,,,,,,,,,
UZ 036 L:4,UZ 036 L,4.0,Zhmerynka,2026-02-27 07:16:00,,,,,,,,,,,,,,,,,,,,,
UZ 036 L:99,UZ 036 L,99.0,Odesa Holovna,2026-02-27 12:55:00,,,,,,,,,,,,,,,,,,,,,
UZ 036 Š:0,UZ 036 Š,0.0,Odesa Holovna,,2026-02-27 14:45:00,,,,,,,,,,,,,,,,,,,,
UZ 036 Š:1,UZ 036 Š,1.0,Zhmerynka,,2026-02-27 20:29:00,,,,,,,,,,,,,,,,,,,,
UZ 036 Š:2,UZ 036 Š,2.0,Khmelnytskyi,,2026-02-27 22:05:00,,,,,,,,,,,,,,,,,,,,
UZ 036 Š:3,UZ 036 Š,3.0,Ternopil,,2026-02-27 00:14:00,,,,,,,,,,,,,,,,,,,,
UZ 036 Š:4,UZ 036 Š,4.0,Lviv,2026-02-27 02:24:00,2026-02-27 03:08:00,,,,,,,,,,,,,,,,,,,,
UZ 036 Š:99,UZ 036 Š,99.0,Przemyśl Gł.,2026-02-27 05:53:00,,,,,,,,,,,,,,,,,,,,,
UZ 037:0,UZ 037,0.0,Uzhhorod,,2026-02-27 19:27:00,,,,,,,,,,,,,,,,,,,,
UZ 037:1,UZ 037,1.0,Mukacheve,,2026-02-27 20:52:00,,,,,,,,,,,,,,,,,,,,
UZ 037:2,UZ 037,2.0,Stryj,,2026-02-27 23:52:00,,,,,,,,,,,,,,,,,,,,
UZ 037:3,UZ 037,3.0,Lviv,,2026-02-27 01:22:00,,,,,,,,,,,,,,,,,,,,
UZ 037:4,UZ 037,4.0,Ternopil,2026-02-27 03:24:00,2026-02-27 03:29:00,,,,,,,,,,,,,,,,,,,,
UZ 037:5,UZ 037,5.0,Khmelnytskyi,2026-02-27 05:28:00,,,,,,,,,,,,,,,,,,,,,
UZ 037:6,UZ 037,6.0,Zhmerynka,2026-02-27 07:16:00,,,,,,,,,,,,,,,,,,,,,
UZ 037:99,UZ 037,99.0,Odesa Holovna,2026-02-27 12:55:00,,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:0,UZ 038 O/Š,0.0,Odesa Holovna,,2026-02-27 14:45:00,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:1,UZ 038 O/Š,1.0,Zhmerynka,,2026-02-27 20:29:00,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:2,UZ 038 O/Š,2.0,Khmelnytskyi,,2026-02-27 22:05:00,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:3,UZ 038 O/Š,3.0,Ternopil,,2026-02-27 00:14:00,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:4,UZ 038 O/Š,4.0,Lviv,2026-02-27 02:24:00,2026-02-27 03:20:00,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:5,UZ 038 O/Š,5.0,Stryj,2026-02-27 04:26:00,,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:6,UZ 038 O/Š,6.0,Mukacheve,2026-02-27 07:26:00,,,,,,,,,,,,,,,,,,,,,
UZ 038 O/Š:99,UZ 038 O/Š,99.0,Uzhhorod,2026-02-27 08:55:00,,,,,,,,,,,,,,,,,,,,,
UZ 038 K:0,UZ 038 K,0.0,Kyiv Pasazhyrskyi,,2026-02-27 22:17:00,,,,,,,,,,,,,,,,,,,,
UZ 038 K:1,UZ 038 K,1.0,Dnipro Holovny,2026-02-27 05:40:00,,,,,,,,,,,,,,,,,,,,,
UZ 038 K:99,UZ 038 K,99.0,Zaporizhzhia 1,2026-02-27 07:34:00,,,,,,,,,,,,,,,,,,,,,
UZ 038 P:0,UZ 038 P,0.0,Zaporizhzhia 1,,2026-02-27 20:35:00,,,,,,,,,,,,,,,,,,,,
UZ 038 P:1,UZ 038 P,1.0,Dnipro Holovny,,2026-02-27 22:35:00,,,,,,,,,,,,,,,,,,,,
UZ 038 P:99,UZ 038 P,99.0,Kyiv Pasazhyrskyi,2026-02-27 05:58:00,,,,,,,,,,,,,,,,,,,,,
UZ 041:0,UZ 041,0.0,Dnipro Holovny,,2026-02-27 14:35:00,,,,,,,,,,,,,,,,,,,,
UZ 041:1,UZ 041,1.0,Oleksandriia,,2026-02-27 18:06:00,,,,,,,,,,,,,,,,,,,,
UZ 041:2,UZ 041,2.0,Vinnytsia,,2026-02-27 02:08:00,,,,,,,,,,,,,,,,,,,,
UZ 041:3,UZ 041,3.0,Ternopil,2026-02-27 06:16:00,,,,,,,,,,,,,,,,,,,,,
UZ 041:4,UZ 041,4.0,Lviv,2026-02-27 08:27:00,,,,,,,,,,,,,,,,,,,,,
UZ 041:99,UZ 041,99.0,Truskavets,2026-02-27 11:13:00,,,,,,,,,,,,,,,,,,,,,
UZ 042:0,UZ 042,0.0,Truskavets,,2026-02-27 12:55:00,,,,,,,,,,,,,,,,,,,,
UZ 042:1,UZ 042,1.0,Lviv,,2026-02-27 15:40:00,,,,,,,,,,,,,,,,,,,,
UZ 042:2,UZ 042,2.0,Ternopil,,2026-02-27 18:02:00,,,,,,,,,,,,,,,,,,,,
UZ 042:3,UZ 042,3.0,Khmelnytskyi,,2026-02-27 20:11:00,,,,,,,,,,,,,,,,,,,,
UZ 042:4,UZ 042,4.0,Vinnytsia,,2026-02-27 22:13:00,,,,,,,,,,,,,,,,,,,,
UZ 042:5,UZ 042,5.0,Oleksandriia,2026-02-27 06:07:00,,,,,,,,,,,,,,,,,,,,,
UZ 042:99,UZ 042,99.0,Dnipro Holovny,2026-02-27 09:25:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 L:0,UZ 043 L,0.0,Ivano-Frankivsk,,2026-02-27 20:04:00,,,,,,,,,,,,,,,,,,,,
UZ 043 L:1,UZ 043 L,1.0,Kalush,,2026-02-27 21:12:00,,,,,,,,,,,,,,,,,,,,
UZ 043 L:2,UZ 043 L,2.0,Stryj,,2026-02-27 23:15:00,,,,,,,,,,,,,,,,,,,,
UZ 043 L:3,UZ 043 L,3.0,Lviv,,2026-02-27 00:45:00,,,,,,,,,,,,,,,,,,,,
UZ 043 L:4,UZ 043 L,4.0,Dubno,,2026-02-27 02:35:00,,,,,,,,,,,,,,,,,,,,
UZ 043 L:5,UZ 043 L,5.0,Korosten,2026-02-27 06:25:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 L:6,UZ 043 L,6.0,Kyiv Pasazhyrskyi,2026-02-27 08:39:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 L:99,UZ 043 L,99.0,Cherkasy,2026-02-27 13:11:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:0,UZ 043 Š,0.0,Cherkasy,,2026-02-27 16:50:00,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:1,UZ 043 Š,1.0,Kyiv Pasazhyrskyi,,2026-02-27 21:26:00,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:2,UZ 043 Š,2.0,Korosten,,2026-02-27 23:44:00,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:3,UZ 043 Š,3.0,Dubno,,2026-02-27 03:48:00,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:4,UZ 043 Š,4.0,Lviv,2026-02-27 05:37:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:5,UZ 043 Š,5.0,Stryj,2026-02-27 07:07:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:6,UZ 043 Š,6.0,Kalush,2026-02-27 08:57:00,,,,,,,,,,,,,,,,,,,,,
UZ 043 Š:99,UZ 043 Š,99.0,Ivano-Frankivsk,2026-02-27 09:56:00,,,,,,,,,,,,,,,,,,,,,
UZ 049:0,UZ 049,0.0,Kyiv Pasazhyrskyi,,2026-02-27 21:48:00,,,,,,,,,,,,,,,,,,,,
UZ 049:1,UZ 049,1.0,Fastiv,,2026-02-27 22:40:00,,,,,,,,,,,,,,,,,,,,
UZ 049:2,UZ 049,2.0,Lviv,2026-02-27 04:38:00,,,,,,,,,,,,,,,,,,,,,
UZ 049:99,UZ 049,99.0,Truskavets,2026-02-27 07:23:00,,,,,,,,,,,,,,,,,,,,,
UZ 050:0,UZ 050,0.0,Truskavets,,2026-02-27 20:54:00,,,,,,,,,,,,,,,,,,,,
UZ 050:1,UZ 050,1.0,Lviv,,2026-02-27 23:19:00,,,,,,,,,,,,,,,,,,,,
UZ 050:2,UZ 050,2.0,Fastiv,2026-02-27 05:27:00,,,,,,,,,,,,,,,,,,,,,
UZ 050:99,UZ 050,99.0,Kyiv Pasazhyrskyi,2026-02-27 06:36:00,,,,,,,,,,,,,,,,,,,,,
UZ 051:0,UZ 051,0.0,Kyiv Pasazhyrskyi,,2026-02-27 19:27:00,,,,,,,,,,,,,,,,,,,,
UZ 051:1,UZ 051,1.0,Lviv,,2026-02-27 03:08:00,,,,,,,,,,,,,,,,,,,,
UZ 051:99,UZ 051,99.0,Przemyśl Gł.,2026-02-27 05:53:00,,,,,,,,,,,,,,,,,,,,,
UZ 052 K:0,UZ 052 K,0.0,Przemyśl Gł.,,2026-02-27 20:28:00,,,,,,,,,,,,,,,,,,,,
UZ 052 K:1,UZ 052 K,1.0,Lviv,2026-02-27 00:05:00,2026-02-27 00:35:00,,,,,,,,,,,,,,,,,,,,
UZ 052 K:99,UZ 052 K,99.0,Kyiv Pasazhyrskyi,2026-02-27 07:34:00,,,,,,,,,,,,,,,,,,,,,
UZ 052 P/053:0,UZ 052 P/053,0.0,Dnipro Holovny,,2026-02-27 18:30:00,,,,,,,,,,,,,,,,,,,,
UZ 052 P/053:1,UZ 052 P/053,1.0,Oleksandriia,,2026-02-27 22:02:00,,,,,,,,,,,,,,,,,,,,
UZ 052 P/053:2,UZ 052 P/053,2.0,Kropyvnytskyi,,2026-02-27 23:57:00,,,,,,,,,,,,,,,,,,,,
UZ 052 P/053:3,UZ 052 P/053,3.0,Podilsk,2026-02-27 05:09:00,,,,,,,,,,,,,,,,,,,,,
UZ 052 P/053:99,UZ 052 P/053,99.0,Odesa Holovna,2026-02-27 08:00:00,,,,,,,,,,,,,,,,,,,,,
UZ 052 Š/054:0,UZ 052 Š/054,0.0,Odesa Holovna,,2026-02-27 21:10:00,,,,,,,,,,,,,,,,,,,,
UZ 052 Š/054:1,UZ 052 Š/054,1.0,Podilsk,,2026-02-27 23:44:00,,,,,,,,,,,,,,,,,,,,
UZ 052 Š/054:2,UZ 052 Š/054,2.0,Kropyvnytskyi,2026-02-27 04:39:00,,,,,,,,,,,,,,,,,,,,,
UZ 052 Š/054:3,UZ 052 Š/054,3.0,Oleksandriia,2026-02-27 06:41:00,,,,,,,,,,,,,,,,,,,,,
UZ 052 Š/054:99,UZ 052 Š/054,99.0,Dnipro Holovny,2026-02-27 11:03:00,,,,,,,,,,,,,,,,,,,,,
UZ 055:0,UZ 055,0.0,Kyiv Pasazhyrskyi,,2026-02-27 15:58:00,,,,,,,,,,,,,,,,,,,,
UZ 055:1,UZ 055,1.0,Fastiv,,2026-02-27 16:47:00,,,,,,,,,,,,,,,,,,,,
UZ 055:2,UZ 055,2.0,Vinnytsia,,2026-02-27 19:08:00,,,,,,,,,,,,,,,,,,,,
UZ 055:3,UZ 055,3.0,Khmelnytskyi,,2026-02-27 21:23:00,,,,,,,,,,,,,,,,,,,,
UZ 055:4,UZ 055,4.0,Ternopil,,2026-02-27 23:20:00,,,,,,,,,,,,,,,,,,,,
UZ 055:5,UZ 055,5.0,Lviv,,2026-02-27 01:37:00,,,,,,,,,,,,,,,,,,,,
UZ 055:6,UZ 055,6.0,Ivano-Frankivsk,2026-02-27 03:42:00,,,,,,,,,,,,,,,,,,,,,
UZ 055:7,UZ 055,7.0,Vorokhta,2026-02-27 06:17:00,,,,,,,,,,,,,,,,,,,,,
UZ 055:8,UZ 055,8.0,Yasinia,2026-02-27 07:04:00,,,,,,,,,,,,,,,,,,,,,
UZ 055:99,UZ 055,99.0,Rakhiv,2026-02-27 07:50:00,,,,,,,,,,,,,,,,,,,,,
UZ 056:0,UZ 056,0.0,Rakhiv,,2026-02-27 16:30:00,,,,,,,,,,,,,,,,,,,,
UZ 056:1,UZ 056,1.0,Yasinia,,2026-02-27 17:33:00,,,,,,,,,,,,,,,,,,,,
UZ 056:2,UZ 056,2.0,Vorokhta,,2026-02-27 18:26:00,,,,,,,,,,,,,,,,,,,,
UZ 056:3,UZ 056,3.0,Ivano-Frankivsk,,2026-02-27 20:53:00,,,,,,,,,,,,,,,,,,,,
UZ 056:4,UZ 056,4.0,Lviv,,2026-02-27 23:50:00,,,,,,,,,,,,,,,,,,,,
UZ 056:5,UZ 056,5.0,Ternopil,,2026-02-27 01:58:00,,,,,,,,,,,,,,,,,,,,
UZ 056:6,UZ 056,6.0,Khmelnytskyi,2026-02-27 03:38:00,,,,,,,,,,,,,,,,,,,,,
UZ 056:7,UZ 056,7.0,Vinnytsia,2026-02-27 05:45:00,,,,,,,,,,,,,,,,,,,,,
UZ 056:8,UZ 056,8.0,Fastiv,2026-02-27 07:55:00,,,,,,,,,,,,,,,,,,,,,
UZ 056:99,UZ 056,99.0,Kyiv Pasazhyrskyi,2026-02-27 08:54:00,,,,,,,,,,,,,,,,,,,,,
UZ 059 K:0,UZ 059 K,0.0,Kyiv Pasazhyrskyi,,2026-02-27 20:37:00,,,,,,,,,,,,,,,,,,,,
UZ 059 K:1,UZ 059 K,1.0,Fastiv,,2026-02-27 21:28:00,,,,,,,,,,,,,,,,,,,,
UZ 059 K:2,UZ 059 K,2.0,Vinnytsia,,2026-02-27 23:29:00,,,,,,,,,,,,,,,,,,,,
UZ 059 K:3,UZ 059 K,3.0,Lviv,2026-02-27 05:50:00,2026-02-27 06:20:00,,,,,,,,,,,,,,,,,,,,
UZ 059 K:4,UZ 059 K,4.0,Sambir,2026-02-27 07:33:00,,,,,,,,,,,,,,,,,,,,,
UZ 059 K:5,UZ 059 K,5.0,Uzhhorod,2026-02-27 12:21:00,,,,,,,,,,,,,,,,,,,,,
UZ 059 K:99,UZ 059 K,99.0,Chop,2026-02-27 12:59:00,,,,,,,,,,,,,,,,,,,,,
UZ 060 L:0,UZ 060 L,0.0,Chop,,2026-02-27 14:30:00,,,,,,,,,,,,,,,,,,,,
UZ 060 L:1,UZ 060 L,1.0,Uzhhorod,,2026-02-27 15:09:00,,,,,,,,,,,,,,,,,,,,
UZ 060 L:2,UZ 060 L,2.0,Sambir,,2026-02-27 20:02:00,,,,,,,,,,,,,,,,,,,,
UZ 060 L:3,UZ 060 L,3.0,Lviv,,2026-02-27 21:35:00,,,,,,,,,,,,,,,,,,,,
UZ 060 L:4,UZ 060 L,4.0,Vinnytsia,2026-02-27 04:17:00,,,,,,,,,,,,,,,,,,,,,
UZ 060 L:5,UZ 060 L,5.0,Fastiv,2026-02-27 06:37:00,,,,,,,,,,,,,,,,,,,,,
UZ 060 L:99,UZ 060 L,99.0,Kyiv Pasazhyrskyi,2026-02-27 07:47:00,,,,,,,,,,,,,,,,,,,,,
UZ 063:0,UZ 063,0.0,Kharkiv,,2026-02-27 22:38:00,,,,,,,,,,,,,,,,,,,,
UZ 063:1,UZ 063,1.0,Poltava,,2026-02-27 01:15:00,,,,,,,,,,,,,,,,,,,,
UZ 063:3,UZ 063,3.0,Kyiv Pasazhyrskyi,2026-02-27 05:35:00,,,,,,,,,,,,,,,,,,,,,
UZ 063:99,UZ 063,99.0,Lviv,2026-02-27 13:39:00,,,,,,,,,,,,,,,,,,,,,
UZ 064:0,UZ 064,0.0,Lviv,,2026-02-27 15:30:00,,,,,,,,,,,,,,,,,,,,
UZ 064:1,UZ 064,1.0,Kyiv Pasazhyrskyi,,2026-02-27 23:06:00,,,,,,,,,,,,,,,,,,,,
UZ 064:2,UZ 064,2.0,Lubny,,2026-02-27 01:17:00,,,,,,,,,,,,,,,,,,,,
UZ 064:99,UZ 064,99.0,Kharkiv,2026-02-27 05:56:00,,,,,,,,,,,,,,,,,,,,,
UZ 065 K:0,UZ 065 K,0.0,Kharkiv,,2026-02-27 18:13:00,,,,,,,,,,,,,,,,,,,,
UZ 065 K:1,UZ 065 K,1.0,Dnipro Holovny,,2026-02-27 23:15:00,,,,,,,,,,,,,,,,,,,,
UZ 065 K:2,UZ 065 K,2.0,Oleksandriia,,2026-02-27 02:11:00,,,,,,,,,,,,,,,,,,,,
UZ 065 K:99,UZ 065 K,99.0,Uman,2026-02-27 09:03:00,,,,,,,,,,,,,,,,,,,,,
UZ 065 Š:0,UZ 065 Š,0.0,Uman,,2026-02-27 17:39:00,,,,,,,,,,,,,,,,,,,,
UZ 065 Š:1,UZ 065 Š,1.0,Oleksandriia,,2026-02-27 01:10:00,,,,,,,,,,,,,,,,,,,,
UZ 065 Š:2,UZ 065 Š,2.0,Dnipro Holovny,2026-02-27 04:10:00,,,,,,,,,,,,,,,,,,,,,
UZ 065 Š:99,UZ 065 Š,99.0,Kharkiv,2026-02-27 09:20:00,,,,,,,,,,,,,,,,,,,,,
UZ 067:0,UZ 067,0.0,Kyiv Pasazhyrskyi,,2026-02-27 20:21:00,,,,,,,,,,,,,,,,,,,,
UZ 067:1,UZ 067,1.0,Kovel,,2026-02-27 02:33:00,,,,,,,,,,,,,,,,,,,,
UZ 067:2,UZ 067,2.0,Chelm,2026-02-27 06:54:00,,,,,,,,,,,,,,,,,,,,,
UZ 067:3,UZ 067,3.0,Lublin,2026-02-27 07:58:00,,,,,,,,,,,,,,,,,,,,,
UZ 067:99,UZ 067,99.0,Warszawa Wschodnia,2026-02-27 10:11:00,,,,,,,,,,,,,,,,,,,,,
UZ 068:0,UZ 068,0.0,Warszawa Wschodnia,,2026-02-27 17:49:00,,,,,,,,,,,,,,,,,,,,
UZ 068:1,UZ 068,1.0,Lublin,,2026-02-27 20:10:00,,,,,,,,,,,,,,,,,,,,
UZ 068:2,UZ 068,2.0,Chelm,,2026-02-27 21:15:00,,,,,,,,,,,,,,,,,,,,
UZ 068:3,UZ 068,3.0,Kovel,2026-02-27 04:01:00,,,,,,,,,,,,,,,,,,,,,
UZ 068:99,UZ 068,99.0,Kyiv Pasazhyrskyi,2026-02-27 10:45:00,,,,,,,,,,,,,,,,,,,,,
UZ 073:0,UZ 073,0.0,Kharkiv,,2026-02-27 13:32:00,,,,,,,,,,,,,,,,,,,,
UZ 073:1,UZ 073,1.0,Poltava,,2026-02-27 16:17:00,,,,,,,,,,,,,,,,,,,,
UZ 073:2,UZ 073,2.0,Myrhorod,,2026-02-27 17:29:00,,,,,,,,,,,,,,,,,,,,
UZ 073:3,UZ 073,3.0,Kyiv Pasazhyrskyi,,2026-02-27 22:14:00,,,,,,,,,,,,,,,,,,,,
UZ 073:4,UZ 073,4.0,Fastiv,,2026-02-27 11:04:00,,,,,,,,,,,,,,,,,,,,
UZ 073:5,UZ 073,5.0,Vinnytsia,,2026-02-27 01:22:00,,,,,,,,,,,,,,,,,,,,
UZ 073:6,UZ 073,6.0,Ternopil,2026-02-27 05:49:00,,,,,,,,,,,,,,,,,,,,,
UZ 073:7,UZ 073,7.0,Lviv,2026-02-27 08:14:00,,,,,,,,,,,,,,,,,,,,,
UZ 073:99,UZ 073,99.0,Przemyśl Gł.,2026-02-27 11:16:00,,,,,,,,,,,,,,,,,,,,,
UZ 074:0,UZ 074,0.0,Przemyśl Gł.,,2026-02-27 13:45:00,,,,,,,,,,,,,,,,,,,,
UZ 074:1,UZ 074,1.0,Lviv,,2026-02-27 17:46:00,,,,,,,,,,,,,,,,,,,,
UZ 074:2,UZ 074,2.0,Ternopil,,2026-02-27 20:25:00,,,,,,,,,,,,,,,,,,,,
UZ 074:3,UZ 074,3.0,Khmelnytskyi,,2026-02-27 22:48:00,,,,,,,,,,,,,,,,,,,,
UZ 074:4,UZ 074,4.0,Vinnytsia,,2026-02-27 01:20:00,,,,,,,,,,,,,,,,,,,,
UZ 074:5,UZ 074,5.0,Kyiv Pasazhyrskyi,2026-02-27 05:01:00,,,,,,,,,,,,,,,,,,,,,
UZ 074:6,UZ 074,6.0,Myrhorod,2026-02-27 09:47:00,,,,,,,,,,,,,,,,,,,,,
UZ 074:7,UZ 074,7.0,Poltava,2026-02-27 11:15:00,,,,,,,,,,,,,,,,,,,,,
UZ 074:99,UZ 074,99.0,Kharkiv,2026-02-27 13:53:00,,,,,,,,,,,,,,,,,,,,,
UZ 075:0,UZ 075,0.0,Kyiv Pasazhyrskyi,,2026-02-27 20:13:00,,,,,,,,,,,,,,,,,,,,
UZ 075:1,UZ 075,1.0,Oleksandriia,2026-02-27 02:40:00,2026-02-27 02:42:00,,,,,,,,,,,,,,,,,,,,
UZ 075:99,UZ 075,99.0,Kryvyi Rih,2026-02-27 05:57:00,,,,,,,,,,,,,,,,,,,,,
UZ 076:0,UZ 076,0.0,Kryvyi Rih,,2026-02-27 20:57:00,,,,,,,,,,,,,,,,,,,,
UZ 076:1,UZ 076,1.0,Oleksandriia,,2026-02-27 23:58:00,,,,,,,,,,,,,,,,,,,,
UZ 076:99,UZ 076,99.0,Kyiv Pasazhyrskyi,2026-02-27 06:26:00,,,,,,,,,,,,,,,,,,,,,
UZ 078 L:0,UZ 078 L,0.0,Kovel,,2026-02-27 17:35:00,,,,,,,,,,,,,,,,,,,,
UZ 078 L:1,UZ 078 L,1.0,Lutsk,,2026-02-27 19:50:00,,,,,,,,,,,,,,,,,,,,
UZ 078 L:2,UZ 078 L,2.0,Rivne,,2026-02-27 21:10:00,,,,,,,,,,,,,,,,,,,,
UZ 078 L:3,UZ 078 L,3.0,Vinnytsia,,2026-02-27 02:32:00,,,,,,,,,,,,,,,,,,,,
UZ 078 L:4,UZ 078 L,4.0,Podilsk,2026-02-27 06:30:00,,,,,,,,,,,,,,,,,,,,,
UZ 078 L:99,UZ 078 L,99.0,Odesa Holovna,2026-02-27 09:08:00,,,,,,,,,,,,,,,,,,,,,
UZ 078 Š:0,UZ 078 Š,0.0,Odesa Holovna,,2026-02-27 17:03:00,,,,,,,,,,,,,,,,,,,,
UZ 078 Š:1,UZ 078 Š,1.0,Podilsk,,2026-02-27 19:46:00,,,,,,,,,,,,,,,,,,,,
UZ 078 Š:2,UZ 078 Š,2.0,Vinnytsia,,2026-02-27 00:29:00,,,,,,,,,,,,,,,,,,,,
UZ 078 Š:3,UZ 078 Š,3.0,Rivne,2026-02-27 05:57:00,,,,,,,,,,,,,,,,,,,,,
UZ 078 Š:4,UZ 078 Š,4.0,Lutsk,2026-02-27 07:19:00,,,,,,,,,,,,,,,,,,,,,
UZ 078 Š:99,UZ 078 Š,99.0,Kovel,2026-02-27 09:31:00,,,,,,,,,,,,,,,,,,,,,
UZ 079:0,UZ 079,0.0,Dnipro Holovny,,2026-02-27 22:09:00,,,,,,,,,,,,,,,,,,,,
UZ 079:1,UZ 079,1.0,Oleksandriia,,2026-02-27 00:57:00,,,,,,,,,,,,,,,,,,,,
UZ 079:2,UZ 079,2.0,Kyiv Pasazhyrskyi,2026-02-27 05:42:00,,,,,,,,,,,,,,,,,,,,,
UZ 079:99,UZ 079,99.0,Lviv,2026-02-27 12:59:00,,,,,,,,,,,,,,,,,,,,,
UZ 080:0,UZ 080,0.0,Lviv,,2026-02-27 15:03:00,,,,,,,,,,,,,,,,,,,,
UZ 080:1,UZ 080,1.0,Kyiv Pasazhyrskyi,,2026-02-27 22:30:00,,,,,,,,,,,,,,,,,,,,
UZ 080:2,UZ 080,2.0,Oleksandriia,2026-02-27 03:10:00,,,,,,,,,,,,,,,,,,,,,
UZ 080:99,UZ 080,99.0,Dnipro Holovny,2026-02-27 06:06:00,,,,,,,,,,,,,,,,,,,,,
